flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.42.186.236:443->172.20.92.191:59997, 知乎app,139,112124,1448,0.004
172.20.92.191:60059->36.131.221.74:443, 知乎app,140,112184,60,0.758808
172.20.92.191:60059->36.131.221.74:443, 知乎app,141,112244,60,0.001998
111.42.186.236:443->172.20.92.191:59997, 知乎app,142,113692,1448,0.009001
111.42.186.236:443->172.20.92.191:59997, 知乎app,143,115140,1448,0.002999
172.20.92.191:60059->36.131.221.74:443, 知乎app,144,115344,204,0.011001
111.42.186.236:443->172.20.92.191:59997, 知乎app,145,115398,54,0.006002
111.42.186.236:443->172.20.92.191:59997, 知乎app,146,116846,1448,0.002998
111.42.186.236:443->172.20.92.191:59997, 知乎app,147,118294,1448,0.005003
111.42.186.236:443->172.20.92.191:59997, 知乎app,148,119742,1448,0.008998
111.42.186.236:443->172.20.92.191:59997, 知乎app,149,119796,54,0.010562
111.42.186.236:443->172.20.92.191:59997, 知乎app,150,121244,1448,0.002001
111.42.186.236:443->172.20.92.191:59997, 知乎app,151,122692,1448,0.015559
172.20.92.191:60059->36.131.221.74:443, 知乎app,152,122797,105,0.051121
172.20.92.191:60059->36.131.221.74:443, 知乎app,153,122950,153,0.003
111.42.186.236:443->172.20.92.191:59997, 知乎app,154,124398,1448,0.008
111.42.186.236:443->172.20.92.191:59997, 知乎app,155,125846,1448,0.003
111.42.186.236:443->172.20.92.191:59997, 知乎app,156,125900,54,0.005001
111.42.186.236:443->172.20.92.191:59997, 知乎app,157,127348,1448,0.002
111.42.186.236:443->172.20.92.191:59997, 知乎app,158,128443,1095,0.007999
172.20.92.191:60059->36.131.221.74:443, 知乎app,159,129891,1448,0.026001
172.20.92.191:60059->36.131.221.74:443, 知乎app,160,130695,804,0.003999
111.42.186.236:443->172.20.92.191:59997, 知乎app,161,130749,54,0.015001
172.20.92.191:60059->36.131.221.74:443, 知乎app,162,130809,60,0.115845
172.20.92.191:60059->36.131.221.74:443, 知乎app,163,130875,66,0.011
172.20.92.191:60059->36.131.221.74:443, 知乎app,164,130935,60,0.150331
172.20.92.191:60059->36.131.221.74:443, 知乎app,165,130995,60,0.001998
172.20.92.191:60059->36.131.221.74:443, 知乎app,166,131111,116,0.002
