flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
124.70.37.167:443->172.20.92.191:62174,CSDNapp,110,44285,60,0.085
124.70.37.167:443->172.20.92.191:62174,CSDNapp,111,45733,1448,0.002999
124.70.37.167:443->172.20.92.191:62174,CSDNapp,112,47181,1448,0.003002
124.70.37.167:443->172.20.92.191:62174,CSDNapp,113,48361,1180,0.010998
124.70.37.167:443->172.20.92.191:62174,CSDNapp,114,48415,54,0.002002
124.70.37.167:443->172.20.92.191:62174,CSDNapp,115,48562,147,0.005002
124.70.37.167:443->172.20.92.191:62174,CSDNapp,116,48715,153,0.002877
124.70.37.167:443->172.20.92.191:62174,CSDNapp,117,50163,1448,0.003001
124.70.37.167:443->172.20.92.191:62174,CSDNapp,118,50404,241,0.003292
124.70.37.167:443->172.20.92.191:62174,CSDNapp,119,51852,1448,0.002996
124.70.37.167:443->172.20.92.191:62174,CSDNapp,120,53300,1448,0.001999
124.70.37.167:443->172.20.92.191:62174,CSDNapp,121,54748,1448,0.003
124.70.37.167:443->172.20.92.191:62174,CSDNapp,122,55399,651,0.004999
121.36.68.44:443->172.20.92.191:62022,CSDNapp,123,55453,54,0.147078
124.70.37.167:443->172.20.92.191:62174,CSDNapp,124,55513,60,0.009159
124.70.37.167:443->172.20.92.191:62174,CSDNapp,125,55573,60,0.002259
124.70.37.167:443->172.20.92.191:62174,CSDNapp,126,55633,60,0.001999
124.70.37.167:443->172.20.92.191:62174,CSDNapp,127,55961,328,0.002
124.70.37.167:443->172.20.92.191:62174,CSDNapp,128,56106,145,0.002003
124.70.37.167:443->172.20.92.191:62174,CSDNapp,129,56198,92,0.002
124.70.37.167:443->172.20.92.191:62174,CSDNapp,130,56841,643,0.002
124.70.37.167:443->172.20.92.191:62174,CSDNapp,131,56895,54,0.006001
124.70.37.167:443->172.20.92.191:62174,CSDNapp,132,56955,60,0.004968
124.70.37.167:443->172.20.92.191:62049,CSDNapp,133,57010,55,27.648874
124.70.37.167:443->172.20.92.191:62049,CSDNapp,134,57076,66,0.006002
120.46.216.189:443->172.20.92.191:62067,CSDNapp,135,57131,55,26.656116
120.46.216.189:443->172.20.92.191:62067,CSDNapp,136,57197,66,0.002001
120.46.68.203:443->172.20.92.191:62089,CSDNapp,137,57252,55,26.256587
120.46.68.203:443->172.20.92.191:62089,CSDNapp,138,57318,66,0.004389
124.70.62.170:443->172.20.92.191:62070,CSDNapp,139,57373,55,28.480079
124.70.62.170:443->172.20.92.191:62070,CSDNapp,140,57439,66,0.002002
121.36.68.44:443->172.20.92.191:62022,CSDNapp,141,57494,55,28.475198
121.36.68.44:443->172.20.92.191:62022,CSDNapp,142,57560,66,0.002
124.70.37.167:443->172.20.92.191:62174,CSDNapp,143,57615,55,28.696455
124.70.37.167:443->172.20.92.191:62174,CSDNapp,144,57681,66,0.002999
